OBE_ID,logfile,line,date,time,secs,speed (mph),long,lat,x-ft,y-ft,dir,link
C832,noon00,94700,02/01/2010,17:00:11,8534,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94701,02/01/2010,17:00:12,8535,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94702,02/01/2010,17:00:13,8536,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94709,02/01/2010,17:00:14,8537,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94711,02/01/2010,17:00:15,8538,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94713,02/01/2010,17:00:16,8539,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94715,02/01/2010,17:00:17,8540,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94722,02/01/2010,17:00:18,8541,  0.00,-83.467902, 42.438134,-22531890,15466186,W,-1
C832,noon00,94724,02/01/2010,17:00:19,8542,  2.46,-83.467900, 42.438135,-22531889,15466186,W,-1
C832,noon00,94726,02/01/2010,17:00:20,8543,  3.36,-83.467911, 42.438138,-22531891,15466188,W,-1
C832,noon00,94728,02/01/2010,17:00:21,8544,  3.58,-83.467926, 42.438142,-22531893,15466189,W,-1
C832,noon00,94732,02/01/2010,17:00:22,8545,  2.24,-83.467938, 42.438144,-22531896,15466190,W,-1
C832,noon00,94734,02/01/2010,17:00:23,8546,  3.13,-83.467949, 42.438149,-22531897,15466192,W,-1
C832,noon00,94736,02/01/2010,17:00:24,8547,  6.26,-83.467973, 42.438156,-22531901,15466194,W,-1
C832,noon00,94738,02/01/2010,17:00:25,8548, 10.07,-83.468017, 42.438168,-22531909,15466198,W,-1
C832,noon00,94747,02/01/2010,17:00:26,8549, 13.20,-83.468079, 42.438184,-22531920,15466204,W,-1
C832,noon00,94748,02/01/2010,17:00:27,8550, 15.44,-83.468156, 42.438206,-22531933,15466212,W,-1
C832,noon00,94749,02/01/2010,17:00:28,8551, 17.67,-83.468243, 42.438232,-22531947,15466222,W,-1
C832,noon00,94750,02/01/2010,17:00:29,8552, 19.24,-83.468336, 42.438264,-22531960,15466234,W,-1
C832,noon00,94758,02/01/2010,17:00:30,8553, 22.15,-83.468439, 42.438303,-22531974,15466248,W,-1
C832,noon00,94759,02/01/2010,17:00:31,8554, 25.05,-83.468558, 42.438351,-22531989,15466266,W,-1
C832,noon00,94760,02/01/2010,17:00:32,8555, 27.52,-83.468686, 42.438407,-22532004,15466286,W,-1
C832,noon00,94761,02/01/2010,17:00:33,8556, 29.75,-83.468820, 42.438471,-22532017,15466310,W,-1
C832,noon00,94766,02/01/2010,17:00:34,8557, 31.09,-83.468957, 42.438544,-22532028,15466337,W,-1
C832,noon00,94767,02/01/2010,17:00:35,8558, 31.99,-83.469096, 42.438625,-22532036,15466366,W,-1
C832,noon00,94768,02/01/2010,17:00:36,8559, 33.11,-83.469234, 42.438712,-22532042,15466398,W,-1
C832,noon00,94769,02/01/2010,17:00:37,8560, 34.45,-83.469376, 42.438806,-22532047,15466433,W,-1
C832,noon00,94770,02/01/2010,17:00:38,8561, 36.02,-83.469522, 42.438902,-22532052,15466468,W,-1
C832,noon00,94771,02/01/2010,17:00:39,8562, 36.69,-83.469676, 42.439001,-22532058,15466504,W,-1
C832,noon00,94772,02/01/2010,17:00:40,8563, 36.91,-83.469829, 42.439101,-22532064,15466541,W,-1
C832,noon00,94773,02/01/2010,17:00:41,8564, 36.69,-83.469983, 42.439200,-22532069,15466577,W,-1
C832,noon00,94781,02/01/2010,17:00:42,8565, 36.02,-83.470134, 42.439296,-22532076,15466613,W,-1
C832,noon00,94782,02/01/2010,17:00:43,8566, 36.24,-83.470289, 42.439389,-22532084,15466647,W,-1
C832,noon00,94783,02/01/2010,17:00:44,8567, 36.46,-83.470448, 42.439481,-22532094,15466680,W,-1
C832,noon00,94784,02/01/2010,17:00:45,8568, 36.91,-83.470612, 42.439569,-22532107,15466713,W,-1
C832,noon00,94785,02/01/2010,17:00:46,8569, 37.13,-83.470782, 42.439651,-22532123,15466743,W,-1
C832,noon00,94786,02/01/2010,17:00:47,8570, 37.13,-83.470958, 42.439726,-22532144,15466771,W,-1
C832,noon00,94787,02/01/2010,17:00:48,8571, 36.91,-83.471140, 42.439792,-22532170,15466795,W,-1
C832,noon00,94788,02/01/2010,17:00:49,8572, 37.36,-83.471329, 42.439851,-22532200,15466816,W,-1
C832,noon00,94789,02/01/2010,17:00:50,8573, 38.03,-83.471524, 42.439902,-22532234,15466835,W,-1
C832,noon00,94790,02/01/2010,17:00:51,8574, 38.48,-83.471725, 42.439944,-22532273,15466851,W,-1
C832,noon00,94795,02/01/2010,17:00:52,8575, 38.70,-83.471931, 42.439979,-22532316,15466863,W,-1
C832,noon00,94796,02/01/2010,17:00:53,8576, 38.92,-83.472141, 42.440006,-22532363,15466873,W,-1
C832,noon00,94800,02/01/2010,17:00:54,8577, 39.15,-83.472355, 42.440025,-22532414,15466880,W,-1
C832,noon00,94801,02/01/2010,17:00:55,8578, 39.82,-83.472572, 42.440036,-22532469,15466884,W,-1
C832,noon00,94802,02/01/2010,17:00:56,8579, 40.49,-83.472792, 42.440037,-22532528,15466885,W,-1
C832,noon00,94803,02/01/2010,17:00:57,8580, 40.94,-83.473017, 42.440029,-22532592,15466882,W,-1
C832,noon00,94804,02/01/2010,17:00:58,8581, 40.94,-83.473241, 42.440019,-22532655,15466878,W,-1
C832,noon00,94805,02/01/2010,17:00:59,8582, 40.49,-83.473462, 42.440009,-22532719,15466875,W,-1
C832,noon00,94806,02/01/2010,17:01:00,8583, 40.49,-83.473683, 42.439999,-22532782,15466871,W,-1
C832,noon00,94807,02/01/2010,17:01:01,8584, 40.49,-83.473901, 42.439991,-22532844,15466868,W,-1
C832,noon00,94808,02/01/2010,17:01:02,8585, 40.94,-83.474121, 42.439983,-22532906,15466865,W,-1
C832,noon00,94813,02/01/2010,17:01:03,8586, 40.71,-83.474344, 42.439975,-22532969,15466862,W,-1
C832,noon00,94814,02/01/2010,17:01:04,8587, 40.04,-83.474564, 42.439967,-22533031,15466859,W,-1
C832,noon00,94815,02/01/2010,17:01:05,8588, 38.70,-83.474776, 42.439961,-22533091,15466857,W,-1
C832,noon00,94819,02/01/2010,17:01:06,8589, 37.58,-83.474981, 42.439953,-22533149,15466854,W,-1
C832,noon00,94820,02/01/2010,17:01:07,8590, 36.69,-83.475181, 42.439946,-22533205,15466851,W,-1
C832,noon00,94821,02/01/2010,17:01:08,8591, 36.24,-83.475379, 42.439939,-22533261,15466849,W,-1
C832,noon00,94822,02/01/2010,17:01:09,8592, 35.79,-83.475574, 42.439933,-22533316,15466847,W,-1
C832,noon00,94823,02/01/2010,17:01:10,8593, 34.23,-83.475761, 42.439927,-22533369,15466844,W,-1
C832,noon00,94824,02/01/2010,17:01:11,8594, 32.66,-83.475940, 42.439921,-22533419,15466842,W,-1
C832,noon00,94825,02/01/2010,17:01:12,8595, 29.75,-83.476107, 42.439916,-22533466,15466840,W,-1
C832,noon00,94826,02/01/2010,17:01:13,8596, 26.62,-83.476258, 42.439911,-22533508,15466838,W,-1
C832,noon00,94827,02/01/2010,17:01:14,8597, 24.16,-83.476391, 42.439907,-22533546,15466837,W,-1
C832,noon00,94832,02/01/2010,17:01:15,8598, 23.04,-83.476514, 42.439904,-22533580,15466836,W,-1
C832,noon00,94833,02/01/2010,17:01:16,8599, 22.15,-83.476634, 42.439901,-22533614,15466835,W,-1
C832,noon00,94834,02/01/2010,17:01:17,8600, 21.03,-83.476748, 42.439898,-22533645,15466834,W,-1
C832,noon00,94838,02/01/2010,17:01:18,8601, 19.01,-83.476853, 42.439896,-22533675,15466833,W,-1
C832,noon00,94843,02/01/2010,17:01:19,8602, 16.55,-83.476945, 42.439893,-22533701,15466832,W,-1
C832,noon00,94844,02/01/2010,17:01:20,8603, 14.32,-83.477024, 42.439891,-22533723,15466831,W,-1
C832,noon00,94845,02/01/2010,17:01:21,8604, 13.42,-83.477096, 42.439889,-22533742,15466831,W,-1
C832,noon00,94846,02/01/2010,17:01:22,8605, 13.42,-83.477166, 42.439889,-22533762,15466830,W,-1
C832,noon00,94851,02/01/2010,17:01:23,8606, 13.20,-83.477235, 42.439893,-22533779,15466832,W,-1
C832,noon00,94852,02/01/2010,17:01:24,8607, 13.20,-83.477298, 42.439911,-22533790,15466838,W,-1
C832,noon00,94853,02/01/2010,17:01:25,8608, 12.97,-83.477346, 42.439944,-22533791,15466851,N,-1
C832,noon00,94854,02/01/2010,17:01:26,8609, 12.97,-83.477369, 42.439991,-22533780,15466868,N,-1
C832,noon00,94859,02/01/2010,17:01:27,8610, 12.97,-83.477361, 42.440045,-22533758,15466888,N,-1
C832,noon00,94860,02/01/2010,17:01:28,8611, 13.65,-83.477325, 42.440094,-22533731,15466906,N,-1
C832,noon00,94861,02/01/2010,17:01:29,8612, 13.87,-83.477265, 42.440135,-22533700,15466921,E,-1
C832,noon00,94865,02/01/2010,17:01:30,8613, 16.11,-83.477184, 42.440163,-22533668,15466931,E,-1
C832,noon00,95012,02/01/2010,17:01:31,8614, 19.69,-83.477079, 42.440179,-22533634,15466937,E,-1
C832,noon00,95013,02/01/2010,17:01:32,8615, 23.94,-83.476951, 42.440188,-22533596,15466940,E,-1
C832,noon00,95014,02/01/2010,17:01:33,8616, 28.41,-83.476799, 42.440196,-22533552,15466943,E,-1
C832,noon00,95015,02/01/2010,17:01:34,8617, 31.32,-83.476626, 42.440206,-22533502,15466947,E,-1
C832,noon00,95158,02/01/2010,17:01:35,8618, 32.88,-83.476443, 42.440216,-22533449,15466950,E,-1
C832,noon00,95163,02/01/2010,17:01:36,8619, 32.88,-83.476256, 42.440226,-22533395,15466954,E,-1
C832,noon00,95164,02/01/2010,17:01:37,8620, 33.11,-83.476074, 42.440236,-22533342,15466958,E,-1
C832,noon00,95165,02/01/2010,17:01:38,8621, 33.56,-83.475887, 42.440245,-22533289,15466961,E,-1
C832,noon00,95166,02/01/2010,17:01:39,8622, 33.11,-83.475702, 42.440257,-22533235,15466965,E,-1
C832,noon00,95167,02/01/2010,17:01:40,8623, 32.66,-83.475522, 42.440272,-22533180,15466971,E,-1
C832,noon00,95168,02/01/2010,17:01:41,8624, 31.54,-83.475348, 42.440292,-22533126,15466979,E,-1
C832,noon00,95172,02/01/2010,17:01:42,8625, 30.20,-83.475184, 42.440321,-22533072,15466989,E,-1
C832,noon00,95173,02/01/2010,17:01:43,8626, 29.30,-83.475034, 42.440364,-22533016,15467005,E,-1
C832,noon00,95176,02/01/2010,17:01:44,8627, 28.86,-83.474901, 42.440426,-22532958,15467028,E,-1
C832,noon00,95321,02/01/2010,17:01:45,8628, 29.75,-83.474787, 42.440507,-22532898,15467057,N,-1
C832,noon00,95322,02/01/2010,17:01:46,8629, 31.09,-83.474696, 42.440609,-22532837,15467095,N,-1
C832,noon00,95323,02/01/2010,17:01:47,8630, 32.66,-83.474632, 42.440729,-22532777,15467139,N,-1
C832,noon00,95324,02/01/2010,17:01:48,8631, 34.00,-83.474587, 42.440861,-22532717,15467187,N,-1
C832,noon00,95325,02/01/2010,17:01:49,8632, 35.12,-83.474549, 42.441001,-22532657,15467238,N,-1
C832,noon00,95326,02/01/2010,17:01:50,8633, 36.02,-83.474509, 42.441144,-22532594,15467291,N,-1
C832,noon00,95329,02/01/2010,17:01:51,8634, 36.69,-83.474466, 42.441290,-22532531,15467345,N,-1
C832,noon00,95474,02/01/2010,17:01:52,8635, 37.13,-83.474425, 42.441437,-22532466,15467399,N,-1
C832,noon00,95475,02/01/2010,17:01:53,8636, 36.69,-83.474381, 42.441585,-22532402,15467453,N,-1
C832,noon00,95479,02/01/2010,17:01:54,8637, 36.24,-83.474334, 42.441731,-22532337,15467507,N,-1
C832,noon00,95480,02/01/2010,17:01:55,8638, 36.24,-83.474286, 42.441875,-22532272,15467560,N,-1
C832,noon00,95481,02/01/2010,17:01:56,8639, 36.69,-83.474238, 42.442020,-22532207,15467613,N,-1
C832,noon00,95482,02/01/2010,17:01:57,8640, 37.36,-83.474187, 42.442166,-22532141,15467666,N,-1
C832,noon00,95483,02/01/2010,17:01:58,8641, 38.03,-83.474136, 42.442315,-22532074,15467721,N,-1
C832,noon00,95484,02/01/2010,17:01:59,8642, 38.03,-83.474085, 42.442464,-22532007,15467776,N,-1
C832,noon00,95485,02/01/2010,17:02:00,8643, 37.36,-83.474034, 42.442612,-22531940,15467830,N,-1
C832,noon00,95486,02/01/2010,17:02:01,8644, 38.03,-83.473976, 42.442759,-22531872,15467884,N,-1
C832,noon00,95637,02/01/2010,17:02:02,8645, 38.48,-83.473919, 42.442907,-22531803,15467939,N,-1
C832,noon00,95638,02/01/2010,17:02:03,8646, 39.15,-83.473867, 42.443060,-22531734,15467995,N,-1
C832,noon00,95639,02/01/2010,17:02:04,8647, 39.82,-83.473820, 42.443217,-22531665,15468052,N,-1
C832,noon00,95640,02/01/2010,17:02:05,8648, 40.71,-83.473783, 42.443380,-22531597,15468112,N,-1
C832,noon00,95644,02/01/2010,17:02:06,8649, 42.06,-83.473756, 42.443547,-22531530,15468174,N,-1
C832,noon00,95645,02/01/2010,17:02:07,8650, 43.40,-83.473740, 42.443721,-22531463,15468237,N,-1
C832,noon00,95646,02/01/2010,17:02:08,8651, 44.07,-83.473730, 42.443899,-22531397,15468303,N,-1
C832,noon00,95647,02/01/2010,17:02:09,8652, 43.85,-83.473723, 42.444077,-22531331,15468368,N,-1
C832,noon00,95648,02/01/2010,17:02:10,8653, 42.95,-83.473717, 42.444253,-22531266,15468433,N,-1
C832,noon00,95649,02/01/2010,17:02:11,8654, 42.73,-83.473717, 42.444427,-22531204,15468496,N,-1
C832,noon00,95650,02/01/2010,17:02:12,8655, 42.73,-83.473720, 42.444599,-22531143,15468560,N,-1
C832,noon00,95797,02/01/2010,17:02:13,8656, 43.17,-83.473725, 42.444774,-22531082,15468624,N,-1
C832,noon00,95798,02/01/2010,17:02:14,8657, 42.50,-83.473732, 42.444947,-22531021,15468688,N,-1
C832,noon00,95799,02/01/2010,17:02:15,8658, 42.50,-83.473739, 42.445120,-22530961,15468751,N,-1
C832,noon00,95800,02/01/2010,17:02:16,8659, 42.28,-83.473748, 42.445291,-22530902,15468814,N,-1
C832,noon00,95801,02/01/2010,17:02:17,8660, 41.61,-83.473758, 42.445461,-22530844,15468876,N,-1
C832,noon00,95805,02/01/2010,17:02:18,8661, 40.94,-83.473765, 42.445625,-22530787,15468936,N,-1
C832,noon00,95806,02/01/2010,17:02:19,8662, 41.16,-83.473771, 42.445791,-22530730,15468997,N,-1
C832,noon00,95807,02/01/2010,17:02:20,8663, 41.38,-83.473777, 42.445957,-22530672,15469058,N,-1
C832,noon00,95808,02/01/2010,17:02:21,8664, 41.16,-83.473782, 42.446124,-22530613,15469120,N,-1
C832,noon00,95809,02/01/2010,17:02:22,8665, 41.16,-83.473786, 42.446291,-22530554,15469181,N,-1
C832,noon00,95810,02/01/2010,17:02:23,8666, 41.38,-83.473791, 42.446459,-22530495,15469243,N,-1
C832,noon00,95811,02/01/2010,17:02:24,8667, 41.83,-83.473798, 42.446627,-22530437,15469304,N,-1
C832,noon00,95812,02/01/2010,17:02:25,8668, 42.28,-83.473806, 42.446796,-22530379,15469366,N,-1
C832,noon00,95959,02/01/2010,17:02:26,8669, 42.50,-83.473816, 42.446968,-22530320,15469429,N,-1
C832,noon00,95960,02/01/2010,17:02:27,8670, 43.17,-83.473824, 42.447140,-22530260,15469493,N,-1
C832,noon00,95961,02/01/2010,17:02:28,8671, 43.40,-83.473832, 42.447314,-22530200,15469556,N,-1
C832,noon00,95962,02/01/2010,17:02:29,8672, 43.85,-83.473836, 42.447489,-22530138,15469621,N,-1
C832,noon00,95966,02/01/2010,17:02:30,8673, 44.29,-83.473841, 42.447667,-22530076,15469686,N,-1
C832,noon00,95967,02/01/2010,17:02:31,8674, 44.29,-83.473847, 42.447845,-22530014,15469751,N,-1
C832,noon00,95968,02/01/2010,17:02:32,8675, 44.52,-83.473853, 42.448024,-22529951,15469817,N,-1
C832,noon00,95969,02/01/2010,17:02:33,8676, 44.52,-83.473861, 42.448205,-22529889,15469884,N,-1
C832,noon00,95970,02/01/2010,17:02:34,8677, 44.74,-83.473872, 42.448384,-22529827,15469949,N,-1
C832,noon00,95971,02/01/2010,17:02:35,8678, 44.96,-83.473881, 42.448566,-22529764,15470016,N,-1
C832,noon00,95972,02/01/2010,17:02:36,8679, 44.74,-83.473888, 42.448747,-22529701,15470083,N,-1
C832,noon00,95973,02/01/2010,17:02:37,8680, 44.07,-83.473897, 42.448926,-22529640,15470148,N,-1
C832,noon00,96120,02/01/2010,17:02:38,8681, 44.29,-83.473904, 42.449104,-22529578,15470214,N,-1
C832,noon00,96121,02/01/2010,17:02:39,8682, 44.52,-83.473909, 42.449283,-22529515,15470279,N,-1
C832,noon00,96439,02/01/2010,17:02:40,8683, 44.74,-83.473916, 42.449463,-22529452,15470346,N,-1
C832,noon00,96441,02/01/2010,17:02:41,8684, 44.74,-83.473923, 42.449644,-22529389,15470412,N,-1
C832,noon00,96445,02/01/2010,17:02:42,8685, 44.52,-83.473931, 42.449823,-22529327,15470478,N,-1
C832,noon00,96590,02/01/2010,17:02:43,8686, 43.62,-83.473939, 42.450000,-22529266,15470543,N,-1
C832,noon00,97442,02/01/2010,17:02:44,8687, 42.50,-83.473945, 42.450172,-22529206,15470606,N,-1
C832,noon00,97443,02/01/2010,17:02:45,8688, 41.61,-83.473950, 42.450340,-22529147,15470667,N,-1
C832,noon00,98013,02/01/2010,17:02:46,8689, 40.71,-83.473953, 42.450504,-22529089,15470728,N,-1
C832,noon00,98014,02/01/2010,17:02:47,8690, 39.59,-83.473954, 42.450664,-22529032,15470786,N,-1
C832,noon00,98015,02/01/2010,17:02:48,8691, 38.92,-83.473956, 42.450822,-22528976,15470844,N,-1
C832,noon00,99155,02/01/2010,17:02:49,8692, 36.69,-83.473959, 42.450973,-22528923,15470900,N,-1
C832,noon00,100445,02/01/2010,17:02:50,8693, 32.66,-83.473962, 42.451110,-22528874,15470950,N,-1
C832,noon00,100451,02/01/2010,17:02:51,8694, 29.08,-83.473967, 42.451232,-22528832,15470995,N,-1
C832,noon00,100452,02/01/2010,17:02:52,8695, 25.28,-83.473972, 42.451338,-22528795,15471034,N,-1
C832,noon00,100456,02/01/2010,17:02:53,8696, 21.70,-83.473975, 42.451430,-22528763,15471068,N,-1
C832,noon00,100460,02/01/2010,17:02:54,8697, 19.91,-83.473981, 42.451511,-22528736,15471097,N,-1
C832,noon00,100461,02/01/2010,17:02:55,8698, 19.24,-83.473985, 42.451588,-22528709,15471126,N,-1
C832,noon00,100462,02/01/2010,17:02:56,8699, 18.12,-83.473989, 42.451662,-22528684,15471153,N,-1
C832,noon00,100463,02/01/2010,17:02:57,8700, 17.45,-83.473992, 42.451732,-22528660,15471178,N,-1
C832,noon00,100468,02/01/2010,17:02:58,8701, 17.90,-83.473997, 42.451800,-22528637,15471203,N,-1
C832,noon00,100469,02/01/2010,17:02:59,8702, 20.36,-83.474003, 42.451874,-22528611,15471231,N,-1
C832,noon00,100665,02/01/2010,17:03:00,8703, 23.49,-83.474007, 42.451962,-22528581,15471263,N,-1
C832,noon00,100673,02/01/2010,17:03:01,8704, 26.17,-83.474011, 42.452061,-22528547,15471299,N,-1
C832,noon00,100676,02/01/2010,17:03:02,8705, 28.63,-83.474017, 42.452171,-22528509,15471340,N,-1
C832,noon00,100831,02/01/2010,17:03:03,8706, 29.08,-83.474022, 42.452286,-22528469,15471382,N,-1
C832,noon00,100833,02/01/2010,17:03:04,8707, 29.08,-83.474024, 42.452403,-22528427,15471425,N,-1
C832,noon00,100837,02/01/2010,17:03:05,8708, 29.53,-83.474028, 42.452521,-22528386,15471468,N,-1
C832,noon00,100841,02/01/2010,17:03:06,8709, 30.65,-83.474033, 42.452643,-22528344,15471513,N,-1
C832,noon00,100842,02/01/2010,17:03:07,8710, 32.44,-83.474039, 42.452771,-22528300,15471560,N,-1
C832,noon00,100843,02/01/2010,17:03:08,8711, 33.78,-83.474044, 42.452905,-22528253,15471609,N,-1
C832,noon00,100848,02/01/2010,17:03:09,8712, 33.11,-83.474050, 42.453039,-22528207,15471658,N,-1
C832,noon00,100849,02/01/2010,17:03:10,8713, 32.21,-83.474055, 42.453172,-22528160,15471707,N,-1
C832,noon00,100850,02/01/2010,17:03:11,8714, 32.21,-83.474059, 42.453302,-22528115,15471755,N,-1
C832,noon00,100851,02/01/2010,17:03:12,8715, 32.66,-83.474065, 42.453431,-22528070,15471802,N,-1
C832,noon00,101055,02/01/2010,17:03:13,8716, 32.88,-83.474071, 42.453563,-22528024,15471851,N,-1
C832,noon00,101058,02/01/2010,17:03:14,8717, 31.54,-83.474080, 42.453693,-22527980,15471899,N,-1
C832,noon00,101059,02/01/2010,17:03:15,8718, 30.87,-83.474091, 42.453819,-22527938,15471945,N,-1
C832,noon00,101204,02/01/2010,17:03:16,8719, 30.87,-83.474101, 42.453944,-22527896,15471991,N,-1
C832,noon00,101213,02/01/2010,17:03:17,8720, 30.87,-83.474111, 42.454068,-22527854,15472036,N,-1
C832,noon00,101222,02/01/2010,17:03:18,8721, 30.65,-83.474120, 42.454191,-22527812,15472082,N,-1
C832,noon00,101223,02/01/2010,17:03:19,8722, 30.65,-83.474129, 42.454314,-22527771,15472126,N,-1
C832,noon00,101224,02/01/2010,17:03:20,8723, 30.65,-83.474135, 42.454436,-22527729,15472171,N,-1
C832,noon00,101225,02/01/2010,17:03:21,8724, 30.42,-83.474142, 42.454558,-22527687,15472216,N,-1
C832,noon00,101226,02/01/2010,17:03:22,8725, 31.77,-83.474145, 42.454684,-22527643,15472262,N,-1
C832,noon00,101227,02/01/2010,17:03:23,8726, 32.88,-83.474148, 42.454814,-22527597,15472310,N,-1
C832,noon00,101228,02/01/2010,17:03:24,8727, 34.00,-83.474152, 42.454950,-22527549,15472360,N,-1
C832,noon00,101235,02/01/2010,17:03:25,8728, 35.79,-83.474155, 42.455092,-22527499,15472412,N,-1
C832,noon00,101240,02/01/2010,17:03:26,8729, 37.58,-83.474160, 42.455241,-22527447,15472467,N,-1
C832,noon00,101442,02/01/2010,17:03:27,8730, 38.03,-83.474166, 42.455394,-22527394,15472523,N,-1
C832,noon00,101444,02/01/2010,17:03:28,8731, 38.48,-83.474173, 42.455550,-22527340,15472580,N,-1
C832,noon00,101445,02/01/2010,17:03:29,8732, 38.92,-83.474178, 42.455707,-22527285,15472638,N,-1
C832,noon00,101449,02/01/2010,17:03:30,8733, 38.92,-83.474186, 42.455864,-22527231,15472696,N,-1
C832,noon00,101450,02/01/2010,17:03:31,8734, 39.37,-83.474196, 42.456023,-22527176,15472754,N,-1
C832,noon00,101451,02/01/2010,17:03:32,8735, 39.82,-83.474205, 42.456183,-22527122,15472813,N,-1
C832,noon00,101474,02/01/2010,17:03:33,8736, 40.04,-83.474213, 42.456343,-22527066,15472872,N,-1
C832,noon00,101481,02/01/2010,17:03:34,8737, 40.27,-83.474220, 42.456508,-22527009,15472932,N,-1
C832,noon00,101482,02/01/2010,17:03:35,8738, 40.27,-83.474227, 42.456671,-22526953,15472992,N,-1
C832,noon00,101487,02/01/2010,17:03:36,8739, 39.59,-83.474234, 42.456833,-22526896,15473051,N,-1
C832,noon00,101491,02/01/2010,17:03:37,8740, 38.70,-83.474240, 42.456991,-22526841,15473110,N,-1
C832,noon00,101492,02/01/2010,17:03:38,8741, 37.58,-83.474245, 42.457146,-22526787,15473166,N,-1
C832,noon00,101496,02/01/2010,17:03:39,8742, 35.34,-83.474251, 42.457292,-22526736,15473220,N,-1
C832,noon00,101497,02/01/2010,17:03:40,8743, 33.33,-83.474252, 42.457431,-22526687,15473271,N,-1
C832,noon00,101498,02/01/2010,17:03:41,8744, 31.77,-83.474253, 42.457563,-22526640,15473319,N,-1
C832,noon00,101502,02/01/2010,17:03:42,8745, 31.54,-83.474257, 42.457689,-22526595,15473366,N,-1
C832,noon00,101679,02/01/2010,17:03:43,8746, 33.56,-83.474263, 42.457819,-22526551,15473413,N,-1
C832,noon00,101681,02/01/2010,17:03:44,8747, 36.24,-83.474273, 42.457959,-22526503,15473465,N,-1
C832,noon00,101682,02/01/2010,17:03:45,8748, 38.48,-83.474283, 42.458111,-22526451,15473521,N,-1
C832,noon00,101683,02/01/2010,17:03:46,8749, 39.59,-83.474293, 42.458269,-22526397,15473579,N,-1
C832,noon00,101686,02/01/2010,17:03:47,8750, 40.27,-83.474301, 42.458431,-22526342,15473638,N,-1
C832,noon00,101716,02/01/2010,17:03:48,8751, 41.38,-83.474309, 42.458596,-22526284,15473699,N,-1
C832,noon00,101718,02/01/2010,17:03:49,8752, 42.50,-83.474316, 42.458766,-22526225,15473761,N,-1
C832,noon00,101719,02/01/2010,17:03:50,8753, 43.40,-83.474325, 42.458941,-22526165,15473825,N,-1
C832,noon00,101720,02/01/2010,17:03:51,8754, 44.29,-83.474331, 42.459120,-22526102,15473891,N,-1
C832,noon00,101721,02/01/2010,17:03:52,8755, 44.96,-83.474334, 42.459301,-22526038,15473958,N,-1
C832,noon00,101722,02/01/2010,17:03:53,8756, 45.63,-83.474344, 42.459483,-22525976,15474024,N,-1
C832,noon00,101726,02/01/2010,17:03:54,8757, 45.86,-83.474352, 42.459667,-22525912,15474092,N,-1
C832,noon00,101727,02/01/2010,17:03:55,8758, 46.08,-83.474357, 42.459853,-22525847,15474160,N,-1
C832,noon00,101731,02/01/2010,17:03:56,8759, 46.31,-83.474367, 42.460038,-22525783,15474228,N,-1
C832,noon00,101732,02/01/2010,17:03:57,8760, 46.31,-83.474374, 42.460226,-22525718,15474297,N,-1
C832,noon00,101733,02/01/2010,17:03:58,8761, 46.08,-83.474380, 42.460415,-22525652,15474366,N,-1
C832,noon00,101738,02/01/2010,17:03:59,8762, 46.08,-83.474389, 42.460603,-22525587,15474435,N,-1
C832,noon00,101739,02/01/2010,17:04:00,8763, 45.63,-83.474401, 42.460789,-22525523,15474504,N,-1
C832,noon00,101914,02/01/2010,17:04:01,8764, 45.63,-83.474412, 42.460973,-22525460,15474571,N,-1
C832,noon00,101918,02/01/2010,17:04:02,8765, 45.63,-83.474423, 42.461158,-22525397,15474639,N,-1
C832,noon00,101919,02/01/2010,17:04:03,8766, 45.41,-83.474433, 42.461341,-22525334,15474706,N,-1
C832,noon00,101920,02/01/2010,17:04:04,8767, 45.19,-83.474444, 42.461523,-22525271,15474773,N,-1
C832,noon00,101921,02/01/2010,17:04:05,8768, 44.96,-83.474454, 42.461705,-22525209,15474840,N,-1
C832,noon00,101925,02/01/2010,17:04:06,8769, 43.62,-83.474463, 42.461883,-22525148,15474905,N,-1
C832,noon00,101926,02/01/2010,17:04:07,8770, 42.06,-83.474474, 42.462052,-22525090,15474968,N,-1
C832,noon00,101927,02/01/2010,17:04:08,8771, 40.27,-83.474483, 42.462217,-22525034,15475028,N,-1
C832,noon00,101928,02/01/2010,17:04:09,8772, 38.03,-83.474492, 42.462374,-22524979,15475086,N,-1
C832,noon00,101929,02/01/2010,17:04:10,8773, 36.24,-83.474500, 42.462523,-22524928,15475140,N,-1
C832,noon00,101930,02/01/2010,17:04:11,8774, 32.44,-83.474506, 42.462660,-22524881,15475191,N,-1
C832,noon00,102077,02/01/2010,17:04:12,8775, 28.63,-83.474511, 42.462781,-22524839,15475235,N,-1
C832,noon00,102080,02/01/2010,17:04:13,8776, 26.40,-83.474514, 42.462890,-22524800,15475275,N,-1
C832,noon00,102084,02/01/2010,17:04:14,8777, 24.16,-83.474516, 42.462989,-22524766,15475312,N,-1
